timestamp_iso,level,source,message
"2026-02-03T02:01:12","DEBUG","payment-service","Retrying request"
"2026-02-03T02:01:13","ERROR","ERROR","- Retrying request"
"2026-02-03T02:01:13","WARN","db-service","Connection closed unexpectedly"
"2026-02-03T02:01:13","WARN","payment-service","Retrying request"
"2026-02-03T02:01:15","DEBUG","db-service","Database timeout occurred"
"2026-02-03T02:01:15","WARN","api-gateway","Retrying request"
"2026-02-03T02:01:16","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:01:17","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:01:18","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:01:22","INFO","INFO","- User login successful"
"2026-02-03T02:01:22","DEBUG","api-gateway","Login failed due to invalid password"
"2026-02-03T02:01:22","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:01:23","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:01:23","WARN","payment-service","Database timeout occurred"
"2026-02-03T02:01:25","INFO","INFO","- User login successful"
"2026-02-03T02:01:28","INFO","db-service","Login failed due to invalid password"
"2026-02-03T02:01:28","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-03T02:01:30","ERROR","auth-service","Retrying request"
"2026-02-03T02:01:30","ERROR","api-gateway","Database timeout occurred"
"2026-02-03T02:01:30","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:01:31","INFO","INFO","- Retrying request"
"2026-02-03T02:01:31","DEBUG","DEBUG","- Retrying request"
"2026-02-03T02:01:33","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:01:33","ERROR","auth-service","Retrying request"
"2026-02-03T02:01:35","WARN","WARN","- User login successful"
"2026-02-03T02:01:37","INFO","payment-service","Database timeout occurred"
"2026-02-03T02:01:39","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:01:41","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:01:42","ERROR","db-service","Database timeout occurred"
"2026-02-03T02:01:44","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:01:45","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:01:46","ERROR","ERROR","- User login successful"
"2026-02-03T02:01:48","INFO","api-gateway","Login failed due to invalid password"
"2026-02-03T02:01:51","DEBUG","DEBUG","- Retrying request"
"2026-02-03T02:01:52","WARN","auth-service","Login failed due to invalid password"
"2026-02-03T02:01:56","WARN","auth-service","Connection closed unexpectedly"
"2026-02-03T02:01:58","INFO","payment-service","Connection closed unexpectedly"
"2026-02-03T02:01:58","DEBUG","payment-service","Database timeout occurred"
"2026-02-03T02:02:01","INFO","db-service","Retrying request"
"2026-02-03T02:02:02","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-03T02:02:02","ERROR","db-service","User login successful"
"2026-02-03T02:02:03","INFO","auth-service","Connection closed unexpectedly"
"2026-02-03T02:02:05","ERROR","ERROR","- Database timeout occurred"
"2026-02-03T02:02:05","ERROR","ERROR","- Database timeout occurred"
"2026-02-03T02:02:06","INFO","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:02:07","WARN","WARN","- Retrying request"
"2026-02-03T02:02:09","ERROR","ERROR","- Database timeout occurred"
"2026-02-03T02:02:11","WARN","WARN","- User login successful"
"2026-02-03T02:02:14","WARN","payment-service","Retrying request"
"2026-02-03T02:02:17","INFO","INFO","- Retrying request"
"2026-02-03T02:02:17","INFO","INFO","- User login successful"
"2026-02-03T02:02:19","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:02:21","WARN","auth-service","Login failed due to invalid password"
"2026-02-03T02:02:23","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:02:24","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-03T02:02:25","ERROR","payment-service","Connection closed unexpectedly"
"2026-02-03T02:02:25","WARN","WARN","- User login successful"
"2026-02-03T02:02:25","DEBUG","payment-service","Database timeout occurred"
"2026-02-03T02:02:26","INFO","db-service","Login failed due to invalid password"
"2026-02-03T02:02:28","INFO","api-gateway","Database timeout occurred"
"2026-02-03T02:02:28","INFO","auth-service","Connection closed unexpectedly"
"2026-02-03T02:02:28","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-03T02:02:30","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:02:31","WARN","db-service","Retrying request"
"2026-02-03T02:02:33","ERROR","payment-service","Retrying request"
"2026-02-03T02:02:33","INFO","payment-service","Login failed due to invalid password"
"2026-02-03T02:02:34","ERROR","payment-service","Connection closed unexpectedly"
"2026-02-03T02:02:37","ERROR","auth-service","Login failed due to invalid password"
"2026-02-03T02:02:38","INFO","INFO","- Retrying request"
"2026-02-03T02:02:40","ERROR","auth-service","Retrying request"
"2026-02-03T02:02:43","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:02:45","ERROR","auth-service","User login successful"
"2026-02-03T02:02:47","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:02:49","ERROR","api-gateway","Login failed due to invalid password"
"2026-02-03T02:02:49","INFO","auth-service","Retrying request"
"2026-02-03T02:02:49","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:02:51","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:02:52","WARN","WARN","- User login successful"
"2026-02-03T02:02:53","ERROR","db-service","Login failed due to invalid password"
"2026-02-03T02:02:53","ERROR","payment-service","Retrying request"
"2026-02-03T02:02:53","WARN","auth-service","User login successful"
"2026-02-03T02:02:55","DEBUG","api-gateway","Login failed due to invalid password"
"2026-02-03T02:02:57","DEBUG","db-service","User login successful"
"2026-02-03T02:02:59","ERROR","api-gateway","Database timeout occurred"
"2026-02-03T02:03:01","INFO","INFO","- User login successful"
"2026-02-03T02:03:03","DEBUG","auth-service","Database timeout occurred"
"2026-02-03T02:03:06","WARN","WARN","- User login successful"
"2026-02-03T02:03:08","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:03:08","ERROR","api-gateway","Database timeout occurred"
"2026-02-03T02:03:13","WARN","db-service","Login failed due to invalid password"
"2026-02-03T02:03:14","INFO","auth-service","User login successful"
"2026-02-03T02:03:15","DEBUG","DEBUG","- Retrying request"
"2026-02-03T02:03:17","WARN","db-service","Connection closed unexpectedly"
"2026-02-03T02:03:19","WARN","payment-service","Retrying request"
"2026-02-03T02:03:20","ERROR","db-service","User login successful"
"2026-02-03T02:03:21","INFO","db-service","Login failed due to invalid password"
"2026-02-03T02:03:24","DEBUG","auth-service","Database timeout occurred"
"2026-02-03T02:03:26","ERROR","api-gateway","Retrying request"
"2026-02-03T02:03:27","DEBUG","auth-service","Retrying request"
"2026-02-03T02:03:29","INFO","payment-service","Connection closed unexpectedly"
"2026-02-03T02:03:30","ERROR","ERROR","- User login successful"
"2026-02-03T02:03:31","INFO","INFO","- User login successful"
"2026-02-03T02:03:32","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:03:34","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-03T02:03:35","WARN","db-service","Retrying request"
"2026-02-03T02:03:35","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-03T02:03:38","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:03:40","DEBUG","db-service","User login successful"
"2026-02-03T02:03:41","DEBUG","api-gateway","Database timeout occurred"
"2026-02-03T02:03:42","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-03T02:03:42","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:03:42","WARN","db-service","Retrying request"
"2026-02-03T02:03:42","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:03:44","WARN","WARN","- Retrying request"
"2026-02-03T02:03:44","INFO","payment-service","Database timeout occurred"
"2026-02-03T02:03:46","ERROR","payment-service","Database timeout occurred"
"2026-02-03T02:03:48","INFO","db-service","Retrying request"
"2026-02-03T02:03:48","DEBUG","auth-service","Connection closed unexpectedly"
"2026-02-03T02:03:50","WARN","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:03:52","ERROR","db-service","Retrying request"
"2026-02-03T02:03:52","WARN","api-gateway","Retrying request"
"2026-02-03T02:03:54","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:03:55","DEBUG","DEBUG","- Retrying request"
"2026-02-03T02:03:57","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-03T02:03:57","INFO","auth-service","Retrying request"
"2026-02-03T02:03:58","INFO","api-gateway","Database timeout occurred"
"2026-02-03T02:03:58","WARN","WARN","- User login successful"
"2026-02-03T02:04:01","INFO","auth-service","Login failed due to invalid password"
"2026-02-03T02:04:01","WARN","payment-service","Retrying request"
"2026-02-03T02:04:01","INFO","api-gateway","Database timeout occurred"
"2026-02-03T02:04:02","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:04:02","INFO","INFO","- User login successful"
"2026-02-03T02:04:04","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:04:05","ERROR","ERROR","- User login successful"
"2026-02-03T02:04:07","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:04:09","INFO","auth-service","User login successful"
"2026-02-03T02:04:11","ERROR","db-service","Database timeout occurred"
"2026-02-03T02:04:11","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:04:13","WARN","api-gateway","Login failed due to invalid password"
"2026-02-03T02:04:14","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:04:15","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:04:17","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:04:19","ERROR","ERROR","- Database timeout occurred"
"2026-02-03T02:04:20","ERROR","db-service","User login successful"
"2026-02-03T02:04:21","DEBUG","db-service","Connection closed unexpectedly"
"2026-02-03T02:04:23","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:04:25","DEBUG","api-gateway","Database timeout occurred"
"2026-02-03T02:04:28","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-03T02:04:28","WARN","payment-service","Login failed due to invalid password"
"2026-02-03T02:04:29","DEBUG","payment-service","Connection closed unexpectedly"
"2026-02-03T02:04:29","INFO","payment-service","Retrying request"
"2026-02-03T02:04:31","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:04:32","DEBUG","payment-service","Login failed due to invalid password"
"2026-02-03T02:04:33","WARN","WARN","- User login successful"
"2026-02-03T02:04:34","INFO","api-gateway","Database timeout occurred"
"2026-02-03T02:04:34","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:04:38","WARN","db-service","Retrying request"
"2026-02-03T02:04:39","ERROR","auth-service","Connection closed unexpectedly"
"2026-02-03T02:04:41","DEBUG","DEBUG","- Retrying request"
"2026-02-03T02:04:44","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:04:45","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:04:45","WARN","api-gateway","Login failed due to invalid password"
"2026-02-03T02:04:46","ERROR","payment-service","Database timeout occurred"
"2026-02-03T02:04:50","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:04:50","INFO","INFO","- User login successful"
"2026-02-03T02:04:53","DEBUG","DEBUG","- Retrying request"
"2026-02-03T02:04:53","DEBUG","db-service","Retrying request"
"2026-02-03T02:04:55","ERROR","ERROR","- Retrying request"
"2026-02-03T02:04:56","INFO","payment-service","User login successful"
"2026-02-03T02:04:57","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:04:57","DEBUG","payment-service","Database timeout occurred"
"2026-02-03T02:04:57","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:04:58","ERROR","ERROR","- Retrying request"
"2026-02-03T02:04:59","DEBUG","db-service","Retrying request"
"2026-02-03T02:04:59","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-03T02:05:01","INFO","auth-service","User login successful"
"2026-02-03T02:05:04","DEBUG","api-gateway","User login successful"
"2026-02-03T02:05:05","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:05:06","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:05:07","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:05:09","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:05:11","INFO","INFO","- Login failed due to invalid password"
"2026-02-03T02:05:12","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:05:15","INFO","INFO","- User login successful"
"2026-02-03T02:05:16","ERROR","db-service","Connection closed unexpectedly"
"2026-02-03T02:05:16","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:05:18","INFO","payment-service","Connection closed unexpectedly"
"2026-02-03T02:05:19","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:05:20","INFO","db-service","User login successful"
"2026-02-03T02:05:20","DEBUG","db-service","Login failed due to invalid password"
"2026-02-03T02:05:25","INFO","api-gateway","Retrying request"
"2026-02-03T02:05:27","DEBUG","auth-service","Database timeout occurred"
"2026-02-03T02:05:29","ERROR","ERROR","- User login successful"
"2026-02-03T02:05:29","WARN","payment-service","User login successful"
"2026-02-03T02:05:29","DEBUG","auth-service","User login successful"
"2026-02-03T02:05:29","WARN","auth-service","User login successful"
"2026-02-03T02:05:31","DEBUG","payment-service","Retrying request"
"2026-02-03T02:05:33","INFO","INFO","- User login successful"
"2026-02-03T02:05:36","DEBUG","DEBUG","- Retrying request"
"2026-02-03T02:05:37","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:05:37","ERROR","ERROR","- Retrying request"
"2026-02-03T02:05:37","WARN","WARN","- Connection closed unexpectedly"
"2026-02-03T02:05:37","WARN","db-service","Database timeout occurred"
"2026-02-03T02:05:37","INFO","db-service","Database timeout occurred"
"2026-02-03T02:05:38","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:05:40","WARN","WARN","- Retrying request"
"2026-02-03T02:05:44","ERROR","auth-service","Retrying request"
"2026-02-03T02:05:45","ERROR","ERROR","- Retrying request"
"2026-02-03T02:05:49","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:05:50","ERROR","db-service","Database timeout occurred"
"2026-02-03T02:05:52","INFO","INFO","- User login successful"
"2026-02-03T02:05:54","WARN","WARN","- Database timeout occurred"
"2026-02-03T02:05:56","ERROR","payment-service","User login successful"
"2026-02-03T02:05:58","DEBUG","payment-service","Login failed due to invalid password"
"2026-02-03T02:06:00","ERROR","api-gateway","Login failed due to invalid password"
"2026-02-03T02:06:02","WARN","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:06:04","INFO","api-gateway","Database timeout occurred"
"2026-02-03T02:06:05","ERROR","ERROR","- Database timeout occurred"
"2026-02-03T02:06:07","DEBUG","db-service","Connection closed unexpectedly"
"2026-02-03T02:06:08","INFO","payment-service","Login failed due to invalid password"
"2026-02-03T02:06:10","WARN","WARN","- Connection closed unexpectedly"
"2026-02-03T02:06:12","INFO","INFO","- User login successful"
"2026-02-03T02:06:15","INFO","api-gateway","User login successful"
"2026-02-03T02:06:15","ERROR","ERROR","- User login successful"
"2026-02-03T02:06:16","DEBUG","auth-service","Login failed due to invalid password"
"2026-02-03T02:06:18","ERROR","auth-service","Retrying request"
"2026-02-03T02:06:21","ERROR","ERROR","- Retrying request"
"2026-02-03T02:06:22","ERROR","payment-service","Connection closed unexpectedly"
"2026-02-03T02:06:22","DEBUG","db-service","Retrying request"
"2026-02-03T02:06:22","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:06:24","DEBUG","api-gateway","Database timeout occurred"
"2026-02-03T02:06:26","INFO","payment-service","Retrying request"
"2026-02-03T02:06:28","WARN","payment-service","Retrying request"
"2026-02-03T02:06:28","INFO","db-service","User login successful"
"2026-02-03T02:06:29","DEBUG","auth-service","Connection closed unexpectedly"
"2026-02-03T02:06:30","INFO","api-gateway","Database timeout occurred"
"2026-02-03T02:06:32","INFO","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:06:34","WARN","WARN","- Database timeout occurred"
"2026-02-03T02:06:34","DEBUG","payment-service","User login successful"
"2026-02-03T02:06:36","DEBUG","api-gateway","Retrying request"
"2026-02-03T02:06:38","WARN","db-service","Retrying request"
"2026-02-03T02:06:39","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:06:40","INFO","INFO","- Retrying request"
"2026-02-03T02:06:40","WARN","WARN","- Retrying request"
"2026-02-03T02:06:41","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:06:43","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-03T02:06:44","DEBUG","db-service","Retrying request"
"2026-02-03T02:06:45","ERROR","db-service","Connection closed unexpectedly"
"2026-02-03T02:06:47","WARN","WARN","- Connection closed unexpectedly"
"2026-02-03T02:06:47","DEBUG","api-gateway","User login successful"
"2026-02-03T02:06:47","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:06:48","INFO","INFO","- User login successful"
"2026-02-03T02:06:49","WARN","auth-service","User login successful"
"2026-02-03T02:06:49","INFO","payment-service","Login failed due to invalid password"
"2026-02-03T02:06:51","INFO","INFO","- User login successful"
"2026-02-03T02:06:52","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:06:52","DEBUG","auth-service","Database timeout occurred"
"2026-02-03T02:06:54","WARN","auth-service","Database timeout occurred"
"2026-02-03T02:06:58","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:07:00","WARN","payment-service","Login failed due to invalid password"
"2026-02-03T02:07:01","ERROR","ERROR","- User login successful"
"2026-02-03T02:07:02","INFO","api-gateway","Retrying request"
"2026-02-03T02:07:08","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:07:10","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-03T02:07:11","DEBUG","auth-service","User login successful"
"2026-02-03T02:07:11","ERROR","payment-service","Login failed due to invalid password"
"2026-02-03T02:07:13","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:07:14","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:07:17","WARN","WARN","- Retrying request"
"2026-02-03T02:07:19","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:07:19","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:07:21","ERROR","payment-service","Database timeout occurred"
"2026-02-03T02:07:21","ERROR","api-gateway","Retrying request"
"2026-02-03T02:07:21","WARN","WARN","- User login successful"
"2026-02-03T02:07:21","WARN","WARN","- Retrying request"
"2026-02-03T02:07:23","WARN","WARN","- Database timeout occurred"
"2026-02-03T02:07:23","WARN","auth-service","Login failed due to invalid password"
"2026-02-03T02:07:25","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:07:26","WARN","payment-service","User login successful"
"2026-02-03T02:07:26","DEBUG","auth-service","Login failed due to invalid password"
"2026-02-03T02:07:28","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:07:29","DEBUG","api-gateway","Retrying request"
"2026-02-03T02:07:29","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:07:31","WARN","auth-service","Database timeout occurred"
"2026-02-03T02:07:32","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-03T02:07:33","WARN","auth-service","Connection closed unexpectedly"
"2026-02-03T02:07:34","ERROR","auth-service","Retrying request"
"2026-02-03T02:07:35","INFO","api-gateway","Retrying request"
"2026-02-03T02:07:37","WARN","api-gateway","Login failed due to invalid password"
"2026-02-03T02:07:38","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:07:40","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:07:44","WARN","api-gateway","Database timeout occurred"
"2026-02-03T02:07:46","ERROR","api-gateway","User login successful"
"2026-02-03T02:07:48","WARN","db-service","Database timeout occurred"
"2026-02-03T02:07:50","INFO","db-service","Login failed due to invalid password"
"2026-02-03T02:07:52","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:07:53","WARN","db-service","Login failed due to invalid password"
"2026-02-03T02:07:55","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:07:56","DEBUG","db-service","Retrying request"
"2026-02-03T02:07:58","WARN","db-service","Database timeout occurred"
"2026-02-03T02:07:59","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-03T02:08:00","ERROR","payment-service","Database timeout occurred"
"2026-02-03T02:08:01","ERROR","api-gateway","User login successful"
"2026-02-03T02:08:01","INFO","INFO","- Retrying request"
"2026-02-03T02:08:02","INFO","INFO","- User login successful"
"2026-02-03T02:08:04","ERROR","payment-service","Connection closed unexpectedly"
"2026-02-03T02:08:05","ERROR","db-service","Connection closed unexpectedly"
"2026-02-03T02:08:07","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:08:09","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-03T02:08:10","WARN","WARN","- Retrying request"
"2026-02-03T02:08:10","INFO","INFO","- Database timeout occurred"
"2026-02-03T02:08:14","INFO","auth-service","Login failed due to invalid password"
"2026-02-03T02:08:15","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-03T02:08:15","INFO","payment-service","Database timeout occurred"
"2026-02-03T02:08:16","WARN","api-gateway","User login successful"
"2026-02-03T02:08:19","DEBUG","payment-service","Retrying request"
"2026-02-03T02:08:20","INFO","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:08:22","WARN","auth-service","Login failed due to invalid password"
"2026-02-03T02:08:22","WARN","auth-service","Login failed due to invalid password"
"2026-02-03T02:08:24","INFO","db-service","Database timeout occurred"
"2026-02-03T02:08:24","WARN","payment-service","Database timeout occurred"
"2026-02-03T02:08:25","ERROR","db-service","Connection closed unexpectedly"
"2026-02-03T02:08:27","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-03T02:08:34","ERROR","payment-service","User login successful"
"2026-02-03T02:08:35","WARN","api-gateway","Retrying request"
"2026-02-03T02:08:39","ERROR","payment-service","Login failed due to invalid password"
"2026-02-03T02:08:40","WARN","auth-service","Database timeout occurred"
"2026-02-03T02:08:41","DEBUG","api-gateway","User login successful"
"2026-02-03T02:08:44","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:08:49","WARN","WARN","- Retrying request"
"2026-02-03T02:08:51","ERROR","payment-service","Database timeout occurred"
"2026-02-03T02:08:55","INFO","db-service","Login failed due to invalid password"
"2026-02-03T02:08:55","ERROR","ERROR","- User login successful"
"2026-02-03T02:08:57","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:08:58","ERROR","auth-service","Retrying request"
"2026-02-03T02:08:59","WARN","payment-service","Login failed due to invalid password"
"2026-02-03T02:09:01","DEBUG","DEBUG","- User login successful"
"2026-02-03T02:09:05","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:09:06","INFO","db-service","User login successful"
"2026-02-03T02:09:10","WARN","WARN","- Retrying request"
"2026-02-03T02:09:12","DEBUG","db-service","Retrying request"
"2026-02-03T02:09:13","WARN","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:09:15","WARN","payment-service","User login successful"
"2026-02-03T02:09:20","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:09:21","DEBUG","auth-service","Connection closed unexpectedly"
"2026-02-03T02:09:24","INFO","api-gateway","User login successful"
"2026-02-03T02:09:25","WARN","db-service","Login failed due to invalid password"
"2026-02-03T02:09:26","WARN","WARN","- Retrying request"
"2026-02-03T02:09:28","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:09:28","ERROR","ERROR","- User login successful"
"2026-02-03T02:09:28","WARN","payment-service","User login successful"
"2026-02-03T02:09:29","INFO","db-service","Database timeout occurred"
"2026-02-03T02:09:31","INFO","api-gateway","User login successful"
"2026-02-03T02:09:31","WARN","WARN","- Connection closed unexpectedly"
"2026-02-03T02:09:33","ERROR","ERROR","- Database timeout occurred"
"2026-02-03T02:09:34","ERROR","auth-service","Retrying request"
"2026-02-03T02:09:34","WARN","WARN","- Retrying request"
"2026-02-03T02:09:39","WARN","WARN","- Database timeout occurred"
"2026-02-03T02:09:40","WARN","WARN","- Database timeout occurred"
"2026-02-03T02:09:42","ERROR","ERROR","- Retrying request"
"2026-02-03T02:09:43","DEBUG","payment-service","Database timeout occurred"
"2026-02-03T02:09:45","ERROR","ERROR","- Database timeout occurred"
"2026-02-03T02:09:46","DEBUG","payment-service","User login successful"
"2026-02-03T02:09:47","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-03T02:09:47","WARN","api-gateway","User login successful"
"2026-02-03T02:09:49","WARN","payment-service","Login failed due to invalid password"
"2026-02-03T02:09:49","WARN","db-service","User login successful"
"2026-02-03T02:09:49","INFO","auth-service","Database timeout occurred"
"2026-02-03T02:09:50","DEBUG","db-service","Database timeout occurred"
"2026-02-03T02:09:50","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:09:51","DEBUG","payment-service","Retrying request"
"2026-02-03T02:09:54","DEBUG","payment-service","User login successful"
"2026-02-03T02:09:54","WARN","WARN","- User login successful"
"2026-02-03T02:09:54","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-03T02:09:56","WARN","WARN","- Connection closed unexpectedly"
"2026-02-03T02:09:57","DEBUG","db-service","Database timeout occurred"
"2026-02-03T02:09:59","WARN","payment-service","Connection closed unexpectedly"
"2026-02-03T02:10:01","INFO","INFO","- Connection closed unexpectedly"
"2026-02-03T02:10:02","DEBUG","auth-service","Connection closed unexpectedly"
"2026-02-03T02:10:03","ERROR","ERROR","- Retrying request"
"2026-02-03T02:10:05","WARN","db-service","Retrying request"
"2026-02-03T02:10:06","ERROR","auth-service","User login successful"
"2026-02-03T02:10:06","DEBUG","payment-service","Retrying request"
"2026-02-03T02:10:08","WARN","auth-service","Login failed due to invalid password"
"2026-02-03T02:10:09","ERROR","payment-service","Retrying request"
"2026-02-03T02:10:09","WARN","api-gateway","Database timeout occurred"
"2026-02-03T02:10:11","WARN","WARN","- Login failed due to invalid password"
"2026-02-03T02:10:14","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-03T02:10:15","DEBUG","auth-service","Connection closed unexpectedly"
"2026-02-03T02:10:15","WARN","WARN","- Connection closed unexpectedly"
"2026-02-03T02:10:16","INFO","INFO","- Retrying request"
"2026-02-03T02:10:16","ERROR","api-gateway","Database timeout occurred"
"2026-02-03T02:10:17","ERROR","db-service","Retrying request"
"2026-02-03T02:10:19","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:10:21","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-03T02:10:23","INFO","db-service","User login successful"
"2026-02-03T02:10:24","INFO","INFO","- Retrying request"
"2026-02-03T02:10:26","ERROR","db-service","Retrying request"
"2026-02-03T02:10:28","WARN","WARN","- Database timeout occurred"
"2026-02-03T02:10:30","WARN","WARN","- Retrying request"
"2026-02-03T02:10:32","INFO","api-gateway","Login failed due to invalid password"
"2026-02-03T02:10:34","WARN","db-service","Database timeout occurred"
"2026-02-03T02:10:35","WARN","db-service","Retrying request"
"2026-02-03T02:10:36","WARN","db-service","Login failed due to invalid password"
"2026-02-03T02:10:38","ERROR","auth-service","Database timeout occurred"
"2026-02-03T02:10:40","ERROR","api-gateway","User login successful"
"2026-02-03T02:10:40","ERROR","payment-service","Database timeout occurred"
"2026-02-03T02:10:41","WARN","api-gateway","Login failed due to invalid password"
"2026-02-03T02:10:43","DEBUG","auth-service","Login failed due to invalid password"
"2026-02-03T02:10:44","INFO","db-service","Retrying request"
"2026-02-03T02:10:45","INFO","api-gateway","Retrying request"
"2026-02-03T02:10:46","WARN","WARN","- Database timeout occurred"
"2026-02-03T02:10:48","INFO","payment-service","Database timeout occurred"
"2026-02-03T02:10:48","WARN","auth-service","Login failed due to invalid password"
"2026-02-03T02:10:49","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-03T02:10:51","INFO","payment-service","Connection closed unexpectedly"
"2026-02-03T02:10:51","INFO","db-service","User login successful"
